time,station,waterMeasured
1693586658,Innova-1,4.44000005722046
1693586668,Innova-1,4.460000038146973
1693586671,Innova-1,4.389999866485596
1693586673,Innova-1,4.44000005722046
1693586675,Innova-1,4.460000038146973
1693586677,Innova-1,4.44000005722046
1693586686,Innova-1,4.44000005722046
1693586691,Innova-1,4.46999979019165
1693586694,Innova-1,4.400000095367432
1693586697,Innova-1,4.46999979019165
1693586699,Innova-1,4.460000038146973
1693586701,Innova-1,4.40999984741211
1693586704,Innova-1,4.429999828338623
1693586706,Innova-1,0.0
1693586709,Innova-1,0.0
1693586711,Innova-1,0.0
1693586713,Innova-1,0.0
1693586716,Innova-1,0.0
1693586720,Innova-1,0.0
1693586722,Innova-1,0.0
1693586724,Innova-1,0.0
1693586727,Innova-1,0.0
1693586737,Innova-1,0.0
1693586746,Innova-1,0.0
1693586757,Innova-1,0.0
1693586760,Innova-1,0.0
1693586762,Innova-1,0.0
1693586773,Innova-1,0.0
1693586788,Innova-1,0.0
1693586798,Innova-1,0.0
1693586807,Innova-1,0.0
1693586818,Innova-1,0.0
1693586828,Innova-1,0.0
1693586831,Innova-1,0.0
1693586833,Innova-1,0.0
1693586841,Innova-1,0.0
1693586851,Innova-1,0.0
1693586861,Innova-1,0.0
1693586866,Innova-1,0.0
1693586868,Innova-1,0.0
1693586871,Innova-1,0.0
1693586873,Innova-1,0.0
1693586883,Innova-1,0.0
1693586891,Innova-1,0.0
1693586901,Innova-1,0.0
1693586903,Innova-1,0.0
1693586905,Innova-1,0.0
1693586907,Innova-1,0.0
1693586917,Innova-1,0.0
1693586925,Innova-1,0.0
1693586928,Innova-1,0.0
1693586930,Innova-1,0.0
1693586932,Innova-1,0.0
1693586941,Innova-1,0.0
1693586950,Innova-1,0.0
1693586952,Innova-1,0.0
1693586954,Innova-1,0.0
1693586956,Innova-1,0.0
1693586960,Innova-1,0.0
1693586962,Innova-1,0.0
1693586965,Innova-1,0.0
1693586967,Innova-1,0.0
1693586969,Innova-1,0.0
1693586972,Innova-1,0.0
1693586980,Innova-1,0.0
1693586983,Innova-1,0.0
1693586985,Innova-1,0.0
1693586987,Innova-1,0.0
1693586989,Innova-1,0.0
1693586991,Innova-1,0.0
1693586993,Innova-1,0.0
1693586995,Innova-1,0.0
1693586998,Innova-1,0.0
1693587000,Innova-1,0.0
1693587002,Innova-1,0.0
1693587004,Innova-1,0.0
1693587006,Innova-1,0.0
1693587009,Innova-1,0.0
1693587011,Innova-1,0.0
1693587013,Innova-1,0.0
1693587015,Innova-1,0.0
1693587017,Innova-1,0.0
1693587019,Innova-1,0.0
1693587021,Innova-1,0.0
1693587024,Innova-1,0.0
1693587026,Innova-1,0.0
1693587028,Innova-1,0.0
1693587030,Innova-1,0.0
1693587034,Innova-1,0.0
1693587036,Innova-1,0.0
1693587038,Innova-1,0.0
1693587040,Innova-1,0.0
1693587043,Innova-1,0.0
1693587045,Innova-1,0.0
1693587048,Innova-1,0.0
1693587050,Innova-1,0.0
1693587052,Innova-1,0.0
1693587055,Innova-1,0.0
1693587058,Innova-1,0.0
1693587060,Innova-1,0.0
1693587062,Innova-1,0.0
1693587064,Innova-1,0.0
1693587068,Innova-1,0.0
1693587071,Innova-1,0.0
1693587073,Innova-1,0.0
1693587075,Innova-1,0.0
1693587079,Innova-1,0.0
1693587082,Innova-1,0.0
1693587084,Innova-1,0.0
1693587088,Innova-1,0.0
1693587090,Innova-1,0.0
1693587092,Innova-1,0.0
1693587094,Innova-1,0.0
1693587096,Innova-1,0.0
1693587099,Innova-1,0.0
1693587101,Innova-1,0.0
1693587103,Innova-1,0.0
1693587106,Innova-1,0.0
1693587108,Innova-1,0.0
1693587110,Innova-1,0.0
1693587112,Innova-1,0.0
1693587115,Innova-1,0.0
1693587117,Innova-1,0.0
1693587119,Innova-1,0.0
1693587121,Innova-1,0.0
1693587124,Innova-1,0.0
1693587126,Innova-1,0.0
1693587128,Innova-1,0.0
1693587130,Innova-1,0.0
1693587132,Innova-1,0.0
1693587135,Innova-1,0.0
1693587137,Innova-1,4.539999961853027
1693587139,Innova-1,4.510000228881836
1693587141,Innova-1,4.460000038146973
1693587143,Innova-1,4.510000228881836
1693587146,Innova-1,4.5
1693587148,Innova-1,4.489999771118164
1693587150,Innova-1,4.44000005722046
1693587152,Innova-1,4.510000228881836
1693587154,Innova-1,4.489999771118164
1693587157,Innova-1,4.480000019073486
1693587159,Innova-1,4.480000019073486
1693587161,Innova-1,4.489999771118164
1693587163,Innova-1,4.46999979019165
1693587166,Innova-1,4.5
1693587168,Innova-1,4.460000038146973
1693587170,Innova-1,4.480000019073486
1693587172,Innova-1,4.510000228881836
1693587174,Innova-1,4.46999979019165
1693587177,Innova-1,4.44000005722046
1693587179,Innova-1,4.539999961853027
1693587181,Innova-1,4.44000005722046
1693587183,Innova-1,4.480000019073486
1693587185,Innova-1,4.489999771118164
1693587188,Innova-1,4.480000019073486
1693587190,Innova-1,4.53000020980835
1693587192,Innova-1,4.420000076293945
1693587194,Innova-1,4.510000228881836
1693587197,Innova-1,4.489999771118164
1693587200,Innova-1,4.5
1693587202,Innova-1,4.489999771118164
1693587205,Innova-1,4.489999771118164
1693587207,Innova-1,4.510000228881836
1693587209,Innova-1,4.44000005722046
1693587213,Innova-1,4.510000228881836
1693587215,Innova-1,4.389999866485596
1693587218,Innova-1,4.489999771118164
1693587220,Innova-1,4.46999979019165
1693587224,Innova-1,4.480000019073486
1693587227,Innova-1,4.429999828338623
1693587229,Innova-1,4.510000228881836
1693587231,Innova-1,4.489999771118164
1693587234,Innova-1,4.489999771118164
1693587236,Innova-1,4.44000005722046
1693587238,Innova-1,4.5
1693587240,Innova-1,4.460000038146973
1693587243,Innova-1,4.480000019073486
1693587245,Innova-1,4.44000005722046
1693587248,Innova-1,4.460000038146973
1693587250,Innova-1,4.5
1693587253,Innova-1,4.44000005722046
1693587255,Innova-1,4.5
1693587257,Innova-1,4.46999979019165
1693587259,Innova-1,4.46999979019165
1693587262,Innova-1,4.46999979019165
1693587264,Innova-1,4.480000019073486
1693587266,Innova-1,4.480000019073486
1693587269,Innova-1,4.460000038146973
1693587271,Innova-1,4.420000076293945
1693587273,Innova-1,4.5
1693587275,Innova-1,4.460000038146973
1693587278,Innova-1,4.46999979019165
1693587280,Innova-1,4.460000038146973
1693587282,Innova-1,4.460000038146973
1693587284,Innova-1,4.489999771118164
1693587287,Innova-1,4.460000038146973
1693587289,Innova-1,4.460000038146973
1693587291,Innova-1,4.480000019073486
1693587294,Innova-1,4.44000005722046
1693587296,Innova-1,4.44000005722046
1693587298,Innova-1,4.53000020980835
1693587301,Innova-1,4.460000038146973
1693587303,Innova-1,4.460000038146973
1693587305,Innova-1,4.46999979019165
1693587307,Innova-1,4.510000228881836
1693587309,Innova-1,4.44000005722046
1693587312,Innova-1,4.480000019073486
1693587316,Innova-1,4.460000038146973
1693587318,Innova-1,4.46999979019165
1693587320,Innova-1,4.46999979019165
1693587322,Innova-1,4.489999771118164
1693587325,Innova-1,4.400000095367432
1693587327,Innova-1,4.480000019073486
1693587329,Innova-1,4.480000019073486
1693587332,Innova-1,4.53000020980835
1693587334,Innova-1,4.46999979019165
1693587336,Innova-1,4.44000005722046
1693587338,Innova-1,4.489999771118164
1693587341,Innova-1,4.489999771118164
1693587343,Innova-1,4.44000005722046
1693587345,Innova-1,4.429999828338623
1693587348,Innova-1,4.480000019073486
1693587350,Innova-1,4.460000038146973
1693587353,Innova-1,4.44000005722046
1693587355,Innova-1,4.480000019073486
1693587359,Innova-1,0.0
1693587361,Innova-1,0.0
1693587364,Innova-1,0.0
1693587366,Innova-1,0.0
1693587369,Innova-1,0.0
1693587371,Innova-1,0.0
1693587374,Innova-1,0.0
1693587376,Innova-1,0.0
1693587378,Innova-1,0.0
1693587381,Innova-1,0.0
1693587384,Innova-1,0.0
1693587386,Innova-1,0.0
1693587388,Innova-1,0.0
1693587391,Innova-1,0.0
1693587395,Innova-1,0.0
1693587397,Innova-1,0.0
1693587400,Innova-1,0.0
1693587402,Innova-1,0.0
1693587405,Innova-1,0.0
1693587407,Innova-1,0.0
1693587409,Innova-1,0.0
1693587414,Innova-1,0.0
1693587416,Innova-1,0.0
1693587418,Innova-1,0.0
1693587420,Innova-1,0.0
1693587424,Innova-1,0.0
1693587426,Innova-1,0.0
1693587429,Innova-1,0.0
1693587431,Innova-1,0.0
1693587435,Innova-1,0.0
1693587437,Innova-1,0.0
1693587446,Innova-1,0.0
1693587449,Innova-1,0.0
1693587452,Innova-1,0.0
1693587454,Innova-1,0.0
1693587457,Innova-1,0.0
1693587460,Innova-1,0.0
1693587463,Innova-1,0.0
1693587466,Innova-1,0.0
1693587468,Innova-1,0.0
1693587476,Innova-1,0.0
1693587481,Innova-1,0.0
1693587483,Innova-1,0.0
1693587485,Innova-1,0.0
1693587487,Innova-1,0.0
1693587491,Innova-1,0.0
1693587494,Innova-1,0.0
1693587497,Innova-1,0.0
1693587499,Innova-1,0.0
1693587501,Innova-1,0.0
1693587505,Innova-1,0.0
1693587508,Innova-1,0.0
1693587511,Innova-1,0.0
1693587513,Innova-1,0.0
1693587521,Innova-1,0.0
1693587526,Innova-1,0.0
1693587528,Innova-1,0.0
1693587537,Innova-1,0.0
1693587546,Innova-1,0.0
1693587550,Innova-1,0.0
1693587552,Innova-1,0.0
1693587555,Innova-1,0.0
1693587558,Innova-1,0.0
1693587560,Innova-1,0.0
1693587562,Innova-1,0.0
1693587564,Innova-1,0.0
1693587567,Innova-1,0.0
1693587570,Innova-1,0.0
1693587572,Innova-1,0.0
1693587575,Innova-1,0.0
1693587577,Innova-1,0.0
1693587579,Innova-1,0.0
1693587581,Innova-1,0.0
1693587586,Innova-1,0.0
1693587588,Innova-1,0.0
1693587590,Innova-1,0.0
1693587592,Innova-1,0.0
1693587601,Innova-1,0.0
1693587611,Innova-1,0.0
1693587614,Innova-1,0.0
1693587617,Innova-1,0.0
1693587619,Innova-1,0.0
1693587621,Innova-1,0.0
1693587626,Innova-1,0.0
1693587628,Innova-1,0.0
1693587631,Innova-1,0.0
1693587634,Innova-1,0.0
1693587640,Innova-1,0.0
1693587642,Innova-1,0.0
1693587644,Innova-1,0.0
1693587646,Innova-1,0.0
1693587651,Innova-1,0.0
1693587653,Innova-1,0.0
1693587655,Innova-1,0.0
1693587660,Innova-1,0.0
1693587663,Innova-1,0.0
1693587665,Innova-1,0.0
1693587668,Innova-1,0.0
1693587670,Innova-1,0.0
1693587672,Innova-1,0.0
1693587674,Innova-1,0.0
1693587677,Innova-1,0.0
1693587679,Innova-1,0.0
1693587681,Innova-1,0.0
1693587684,Innova-1,0.0
1693587686,Innova-1,0.0
1693587688,Innova-1,0.0
1693587691,Innova-1,0.0
1693587693,Innova-1,0.0
1693587701,Innova-1,4.5
1693587711,Innova-1,4.519999980926514
1693587716,Innova-1,4.489999771118164
1693587718,Innova-1,4.53000020980835
1693587720,Innova-1,4.489999771118164
1693587722,Innova-1,4.510000228881836
1693587725,Innova-1,4.46999979019165
1693587727,Innova-1,4.5
1693587736,Innova-1,4.480000019073486
1693587740,Innova-1,4.5
1693587743,Innova-1,4.510000228881836
1693587745,Innova-1,4.44000005722046
1693587747,Innova-1,4.46999979019165
1693587750,Innova-1,4.44000005722046
1693587752,Innova-1,4.480000019073486
1693587754,Innova-1,4.44000005722046
1693587756,Innova-1,4.489999771118164
1693587758,Innova-1,4.44000005722046
1693587767,Innova-1,4.480000019073486
1693587770,Innova-1,4.46999979019165
1693587773,Innova-1,4.480000019073486
1693587781,Innova-1,0.0
1693587786,Innova-1,0.0
1693587788,Innova-1,0.0
1693587791,Innova-1,0.0
1693587797,Innova-1,0.0
1693587808,Innova-1,0.0
1693587819,Innova-1,0.0
1693587910,Innova-1,0.0
1693588059,Innova-1,0.0
1693588207,Innova-1,0.0
1693588210,Innova-1,0.0
1693588213,Innova-1,0.0
1693588216,Innova-1,0.0
1693588218,Innova-1,0.0
1693588220,Innova-1,0.0
1693588222,Innova-1,0.0
1693588225,Innova-1,0.0
1693588228,Innova-1,0.0
1693588230,Innova-1,0.0
1693588233,Innova-1,0.0
1693588235,Innova-1,0.0
1693588239,Innova-1,0.0
1693588241,Innova-1,0.0
1693588243,Innova-1,0.0
1693588246,Innova-1,0.0
1693588255,Innova-1,0.0
1693588257,Innova-1,0.0
1693588260,Innova-1,0.0
1693588262,Innova-1,0.0
1693588272,Innova-1,0.0
1693588281,Innova-1,0.0
1693588291,Innova-1,0.0
1693588301,Innova-1,0.0
1693588318,Innova-1,0.0
1693588327,Innova-1,0.0
1693588330,Innova-1,0.0
1693588333,Innova-1,0.0
1693588335,Innova-1,0.0
1693588337,Innova-1,0.0
1693588345,Innova-1,0.0
1693588348,Innova-1,0.0
1693588351,Innova-1,0.0
1693588353,Innova-1,0.0
1693588361,Innova-1,0.0
1693588363,Innova-1,0.0
1693588365,Innova-1,0.0
1693588367,Innova-1,0.0
1693588371,Innova-1,0.0
1693588373,Innova-1,0.0
1693588375,Innova-1,0.0
1693588378,Innova-1,0.0
1693588384,Innova-1,0.0
1693588387,Innova-1,0.0
1693588390,Innova-1,0.0
1693588393,Innova-1,0.0
1693588395,Innova-1,0.0
1693588397,Innova-1,0.0
1693588400,Innova-1,0.0
1693588402,Innova-1,0.0
1693588404,Innova-1,0.0
1693588406,Innova-1,0.0
1693588409,Innova-1,0.0
1693588411,Innova-1,0.0
1693588414,Innova-1,0.0
1693588417,Innova-1,0.0
1693588419,Innova-1,0.0
1693588421,Innova-1,0.0
1693588429,Innova-1,0.0
1693588431,Innova-1,0.0
1693588433,Innova-1,0.0
1693588435,Innova-1,0.0
1693588439,Innova-1,0.0
1693588441,Innova-1,0.0
1693588446,Innova-1,0.0
1693588448,Innova-1,0.0
1693588451,Innova-1,0.0
1693588455,Innova-1,0.0
1693588457,Innova-1,0.0
1693588461,Innova-1,0.0
1693588465,Innova-1,0.0
1693588467,Innova-1,0.0
1693588470,Innova-1,0.0
1693588472,Innova-1,0.0
1693588480,Innova-1,0.0
1693588482,Innova-1,0.0
1693588485,Innova-1,0.0
1693588487,Innova-1,0.0
1693588491,Innova-1,0.0
1693588493,Innova-1,0.0
1693588496,Innova-1,0.0
1693588498,Innova-1,0.0
1693588501,Innova-1,0.0
1693588509,Innova-1,0.0
1693588512,Innova-1,0.0
1693588514,Innova-1,0.0
1693588516,Innova-1,0.0
1693588520,Innova-1,0.0
1693588523,Innova-1,0.0
1693588525,Innova-1,0.0
1693588531,Innova-1,0.0
1693588533,Innova-1,0.0
1693588541,Innova-1,0.0
1693588551,Innova-1,0.0
1693588561,Innova-1,0.0
1693588571,Innova-1,0.0
1693588581,Innova-1,0.0
1693588592,Innova-1,0.0
1693588609,Innova-1,0.0
1693588632,Innova-1,0.0
1693588641,Innova-1,0.0
1693588643,Innova-1,0.0
1693588652,Innova-1,0.0
1693588661,Innova-1,0.0
1693588666,Innova-1,0.0
1693588668,Innova-1,0.0
1693588670,Innova-1,0.0
1693588676,Innova-1,0.0
1693588681,Innova-1,0.0
1693588683,Innova-1,0.0
1693588686,Innova-1,0.0
1693588688,Innova-1,0.0
1693588696,Innova-1,0.0
1693588700,Innova-1,0.0
1693588702,Innova-1,0.0
1693588707,Innova-1,0.0
1693588716,Innova-1,0.0
1693588720,Innova-1,0.0
1693588723,Innova-1,0.0
1693588725,Innova-1,0.0
1693588727,Innova-1,0.0
1693588735,Innova-1,0.0
1693588737,Innova-1,0.0
1693588739,Innova-1,0.0
1693588742,Innova-1,0.0
1693588750,Innova-1,0.0
1693588752,Innova-1,0.0
1693588755,Innova-1,0.0
1693588758,Innova-1,0.0
1693588761,Innova-1,0.0
1693588763,Innova-1,0.0
1693588771,Innova-1,0.0
1693588776,Innova-1,0.0
1693588778,Innova-1,0.0
1693588780,Innova-1,0.0
1693588782,Innova-1,0.0
1693588791,Innova-1,0.0
1693588793,Innova-1,0.0
1693588795,Innova-1,0.0
1693588797,Innova-1,0.0
1693588800,Innova-1,0.0
1693588803,Innova-1,0.0
1693588811,Innova-1,0.0
1693589072,Innova-1,0.0
1693589090,Innova-1,0.0
1693589099,Innova-1,0.0
1693589108,Innova-1,0.0
1693589111,Innova-1,0.0
1693589113,Innova-1,0.0
1693589121,Innova-1,0.0
1693589124,Innova-1,0.0
1693589126,Innova-1,0.0
1693589131,Innova-1,0.0
1693589133,Innova-1,0.0
1693589141,Innova-1,0.0
1693589144,Innova-1,0.0
1693589146,Innova-1,0.0
1693589148,Innova-1,0.0
1693589151,Innova-1,0.0
1693589154,Innova-1,0.0
1693589156,Innova-1,0.0
1693589159,Innova-1,0.0
1693589166,Innova-1,0.0
1693589169,Innova-1,0.0
1693589171,Innova-1,0.0
1693589173,Innova-1,0.0
1693589175,Innova-1,0.0
1693589181,Innova-1,0.0
1693589183,Innova-1,0.0
1693589185,Innova-1,0.0
1693589192,Innova-1,0.0
1693589196,Innova-1,0.0
1693589198,Innova-1,0.0
1693589200,Innova-1,0.0
1693589202,Innova-1,0.0
1693589209,Innova-1,0.0
1693589211,Innova-1,0.0
1693589213,Innova-1,0.0
1693589215,Innova-1,0.0
1693589219,Innova-1,0.0
1693589221,Innova-1,0.0
1693589224,Innova-1,0.0
1693589226,Innova-1,0.0
1693589229,Innova-1,0.0
1693589231,Innova-1,0.0
1693589233,Innova-1,0.0
1693589235,Innova-1,0.0
1693589238,Innova-1,0.0
1693589240,Innova-1,0.0
1693589252,Innova-1,0.0
1693589267,Innova-1,0.0
1693589277,Innova-1,0.0
1693589286,Innova-1,0.0
1693589295,Innova-1,0.0
1693589297,Innova-1,0.0
1693589300,Innova-1,0.0
1693589302,Innova-1,0.0
1693589306,Innova-1,0.0
1693589308,Innova-1,0.0
1693589316,Innova-1,0.0
1693589321,Innova-1,0.0
1693589324,Innova-1,0.0
1693589334,Innova-1,0.0
1693589343,Innova-1,0.0
1693589352,Innova-1,0.0
1693589360,Innova-1,0.0
1693589362,Innova-1,0.0
1693589364,Innova-1,0.0
1693589366,Innova-1,0.0
1693589375,Innova-1,0.0
1693589378,Innova-1,0.0
1693589380,Innova-1,0.0
1693589382,Innova-1,0.0
1693589389,Innova-1,0.0
1693589391,Innova-1,0.0
1693589394,Innova-1,0.0
1693589396,Innova-1,0.0
1693589400,Innova-1,0.0
1693589402,Innova-1,0.0
1693589406,Innova-1,0.0
1693589410,Innova-1,0.0
1693589415,Innova-1,0.0
1693589417,Innova-1,0.0
1693589420,Innova-1,0.0
1693589422,Innova-1,0.0
1693589424,Innova-1,0.0
1693589426,Innova-1,0.0
1693589428,Innova-1,0.0
1693589430,Innova-1,0.0
1693589433,Innova-1,0.0
1693589436,Innova-1,0.0
1693589438,Innova-1,0.0
1693589440,Innova-1,0.0
1693589442,Innova-1,0.0
1693589444,Innova-1,0.0
1693589447,Innova-1,0.0
1693589449,Innova-1,0.0
1693589451,Innova-1,0.0
1693589453,Innova-1,0.0
1693589455,Innova-1,0.0
1693589459,Innova-1,0.0
1693589461,Innova-1,0.0
1693589464,Innova-1,0.0
1693589466,Innova-1,0.0
1693589469,Innova-1,0.0
1693589471,Innova-1,0.0
1693589474,Innova-1,0.0
1693589476,Innova-1,0.0
1693589479,Innova-1,0.0
1693589481,Innova-1,0.0
1693589484,Innova-1,0.0
1693589486,Innova-1,0.0
1693589490,Innova-1,0.0
1693589492,Innova-1,0.0
1693589496,Innova-1,0.0
1693589499,Innova-1,0.0
1693589501,Innova-1,0.0
1693589503,Innova-1,0.0
1693589506,Innova-1,0.0
1693589508,Innova-1,0.0
1693589510,Innova-1,0.0
1693589512,Innova-1,0.0
1693589514,Innova-1,0.0
1693589516,Innova-1,0.0
1693589518,Innova-1,0.0
1693589520,Innova-1,0.0
1693589525,Innova-1,0.0
1693589527,Innova-1,0.0
1693589530,Innova-1,0.0
1693589532,Innova-1,0.0
1693589534,Innova-1,0.0
1693589536,Innova-1,0.0
1693589538,Innova-1,0.0
1693589541,Innova-1,0.0
1693589544,Innova-1,0.0
1693589546,Innova-1,0.0
1693589549,Innova-1,0.0
1693589551,Innova-1,0.0
1693589554,Innova-1,0.0
1693589556,Innova-1,0.0
1693589559,Innova-1,0.0
1693589561,Innova-1,0.0
1693589564,Innova-1,0.0
1693589566,Innova-1,0.0
1693589570,Innova-1,0.0
1693589572,Innova-1,0.0
1693589575,Innova-1,0.0
1693589579,Innova-1,0.0
1693589581,Innova-1,0.0
1693589586,Innova-1,0.0
1693589588,Innova-1,0.0
1693589591,Innova-1,0.0
1693589597,Innova-1,0.0
1693589606,Innova-1,0.0
1693589610,Innova-1,0.0
1693589613,Innova-1,0.0
1693589615,Innova-1,0.0
1693589617,Innova-1,0.0
1693589620,Innova-1,0.0
1693589622,Innova-1,0.0
1693589625,Innova-1,0.0
1693589627,Innova-1,0.0
1693589629,Innova-1,0.0
1693589632,Innova-1,0.0
1693589634,Innova-1,0.0
1693589636,Innova-1,0.0
1693589639,Innova-1,0.0
1693589641,Innova-1,0.0
1693589643,Innova-1,0.0
1693589646,Innova-1,0.0
1693589648,Innova-1,0.0
1693589650,Innova-1,0.0
1693589653,Innova-1,0.0
1693589655,Innova-1,0.0
1693589657,Innova-1,0.0
1693589659,Innova-1,0.0
1693589662,Innova-1,0.0
1693589665,Innova-1,0.0
1693589668,Innova-1,0.0
1693589670,Innova-1,0.0
1693589672,Innova-1,0.0
1693589675,Innova-1,0.0
1693589678,Innova-1,0.0
1693589680,Innova-1,0.0
1693589682,Innova-1,0.0
1693589684,Innova-1,0.0
1693589686,Innova-1,0.0
1693589688,Innova-1,0.0
1693589690,Innova-1,0.0
1693589693,Innova-1,0.0
1693589695,Innova-1,0.0
1693589697,Innova-1,0.0
1693589699,Innova-1,0.0
1693589701,Innova-1,0.0
1693589704,Innova-1,0.0
1693589706,Innova-1,0.0
1693589708,Innova-1,0.0
1693589710,Innova-1,0.0
1693589712,Innova-1,0.0
1693589714,Innova-1,0.0
1693589716,Innova-1,0.0
1693589719,Innova-1,0.0
1693589721,Innova-1,0.0
1693589723,Innova-1,0.0
1693589725,Innova-1,0.0
1693589727,Innova-1,0.0
1693589730,Innova-1,0.0
1693589732,Innova-1,0.0
1693589734,Innova-1,0.0
1693589737,Innova-1,0.0
1693589739,Innova-1,0.0
1693589741,Innova-1,0.0
1693589743,Innova-1,0.0
1693589745,Innova-1,0.0
1693589747,Innova-1,0.0
1693589750,Innova-1,0.0
1693589753,Innova-1,0.0
1693589755,Innova-1,0.0
1693589757,Innova-1,0.0
1693589759,Innova-1,0.0
1693589763,Innova-1,0.0
1693589765,Innova-1,0.0
1693589767,Innova-1,0.0
1693589770,Innova-1,0.0
1693589776,Innova-1,0.0
1693589780,Innova-1,0.0
1693589783,Innova-1,0.0
1693589785,Innova-1,0.0
1693589787,Innova-1,0.0
1693589789,Innova-1,0.0
1693589793,Innova-1,0.0
1693589795,Innova-1,0.0
1693589797,Innova-1,0.0
1693589799,Innova-1,0.0
1693589802,Innova-1,0.0
1693589804,Innova-1,0.0
1693589806,Innova-1,0.0
1693589808,Innova-1,0.0
1693589810,Innova-1,0.0
1693589812,Innova-1,0.0
1693589816,Innova-1,0.0
1693589818,Innova-1,0.0
1693589821,Innova-1,0.0
1693589824,Innova-1,0.0
1693589826,Innova-1,0.0
1693589828,Innova-1,0.0
1693589830,Innova-1,0.0
1693589833,Innova-1,0.0
1693589836,Innova-1,0.0
1693589838,Innova-1,0.0
1693589840,Innova-1,0.0
1693589843,Innova-1,0.0
1693589845,Innova-1,0.0
1693589847,Innova-1,0.0
1693589849,Innova-1,0.0
1693589852,Innova-1,0.0
1693589856,Innova-1,0.0
1693589858,Innova-1,0.0
1693589860,Innova-1,0.0
1693589866,Innova-1,0.0
1693589870,Innova-1,0.0
1693589872,Innova-1,0.0
1693589875,Innova-1,0.0
1693589877,Innova-1,0.0
1693589881,Innova-1,0.0
1693589883,Innova-1,0.0
1693589886,Innova-1,0.0
1693589888,Innova-1,0.0
1693589890,Innova-1,0.0
1693589892,Innova-1,0.0
1693589895,Innova-1,0.0
1693589897,Innova-1,0.0
1693589900,Innova-1,0.0
1693589906,Innova-1,0.0
1693589928,Innova-1,0.0
1693589938,Innova-1,0.0
1693589941,Innova-1,0.0
1693589943,Innova-1,0.0
1693589952,Innova-1,0.0
1693589955,Innova-1,0.0
1693589957,Innova-1,0.0
1693589959,Innova-1,0.0
1693589961,Innova-1,0.0
1693589969,Innova-1,0.0
1693589971,Innova-1,0.0
1693589974,Innova-1,0.0
1693589976,Innova-1,0.0
1693589978,Innova-1,0.0
1693589980,Innova-1,0.0
1693589982,Innova-1,0.0
1693589985,Innova-1,0.0
1693589987,Innova-1,0.0
1693589990,Innova-1,0.0
1693589992,Innova-1,0.0
1693589994,Innova-1,0.0
1693589998,Innova-1,0.0
1693590000,Innova-1,0.0
1693590002,Innova-1,0.0
1693590005,Innova-1,0.0
1693590007,Innova-1,0.0
1693590009,Innova-1,0.0
1693590011,Innova-1,0.0
1693590014,Innova-1,0.0
1693590016,Innova-1,0.0
1693590018,Innova-1,0.0
1693590020,Innova-1,0.0
1693590023,Innova-1,0.0
1693590025,Innova-1,0.0
1693590027,Innova-1,0.0
1693590029,Innova-1,0.0
1693590031,Innova-1,0.0
1693590034,Innova-1,0.0
1693590036,Innova-1,0.0
1693590038,Innova-1,0.0
1693590040,Innova-1,0.0
1693590042,Innova-1,0.0
1693590045,Innova-1,0.0
1693590047,Innova-1,0.0
1693590049,Innova-1,0.0
1693590052,Innova-1,0.0
1693590054,Innova-1,0.0
1693590056,Innova-1,0.0
1693590058,Innova-1,0.0
1693590060,Innova-1,0.0
1693590063,Innova-1,0.0
1693590065,Innova-1,0.0
1693590067,Innova-1,0.0
1693590069,Innova-1,0.0
1693590071,Innova-1,0.0
1693590073,Innova-1,0.0
1693590075,Innova-1,0.0
1693590078,Innova-1,0.0
1693590080,Innova-1,0.0
1693590082,Innova-1,0.0
1693590084,Innova-1,0.0
1693590086,Innova-1,0.0
1693590088,Innova-1,0.0
1693590090,Innova-1,0.0
1693590093,Innova-1,0.0
1693590095,Innova-1,0.0
1693590097,Innova-1,0.0
1693590100,Innova-1,0.0
1693590102,Innova-1,0.0
1693590104,Innova-1,0.0
1693590106,Innova-1,0.0
1693590109,Innova-1,0.0
1693590111,Innova-1,0.0
1693590113,Innova-1,0.0
1693590115,Innova-1,0.0
1693590118,Innova-1,0.0
1693590120,Innova-1,0.0
1693590123,Innova-1,0.0
1693590125,Innova-1,0.0
1693590127,Innova-1,0.0
1693590129,Innova-1,0.0
1693590132,Innova-1,0.0
1693590134,Innova-1,0.0
1693590136,Innova-1,0.0
1693590138,Innova-1,0.0
1693590141,Innova-1,0.0
1693590144,Innova-1,0.0
1693590146,Innova-1,0.0
1693590148,Innova-1,0.0
1693590151,Innova-1,0.0
1693590155,Innova-1,0.0
1693590157,Innova-1,0.0
1693590167,Innova-1,0.0
1693590175,Innova-1,0.0
1693590177,Innova-1,0.0
1693590179,Innova-1,0.0
1693590181,Innova-1,0.0
1693590186,Innova-1,0.0
1693590195,Innova-1,0.0
1693590198,Innova-1,0.0
1693590200,Innova-1,0.0
1693590202,Innova-1,0.0
1693590211,Innova-1,0.0
1693590213,Innova-1,0.0
1693590222,Innova-1,0.0
1693590230,Innova-1,0.0
1693590232,Innova-1,0.0
1693590235,Innova-1,0.0
1693590237,Innova-1,0.0
1693590240,Innova-1,0.0
1693590242,Innova-1,0.0
1693590246,Innova-1,0.0
1693590248,Innova-1,0.0
1693590250,Innova-1,0.0
1693590252,Innova-1,0.0
1693590263,Innova-1,0.0
1693590270,Innova-1,0.0
1693590273,Innova-1,0.0
1693590275,Innova-1,0.0
1693590281,Innova-1,0.0
1693590283,Innova-1,0.0
1693590285,Innova-1,0.0
1693590291,Innova-1,0.0
